iter	RMSE
422	51.4882702
423	51.40534647
424	51.37603198
425	51.34225731
426	51.30744329
427	51.17424684
428	51.1393476
429	51.11942212
430	51.02752399
431	50.98300705
432	50.9606127
433	50.88207162
434	50.86051208
435	50.83030052
436	50.7898893
437	50.76207248
438	50.73035204
439	50.70542192
440	50.63776499
441	50.60750703
442	50.57137666
443	50.51324675
444	50.48476988
445	50.44325176
446	50.36992772
447	50.31296826
448	50.24543221
449	50.19641958
450	50.15062874
451	50.08743809
452	50.02972839
453	49.99736487
454	49.92970266
455	49.89599362
456	49.83099864
457	49.76784888
458	49.7350779
459	49.67584985
460	49.64579571
461	49.62008913
462	49.59411402
463	49.496222
464	49.44760994
465	49.42343481
466	49.33847217
467	49.2964854
468	49.25498736
469	49.20668511
470	49.13794879
471	49.09591745
472	49.05264102
473	48.97347329
474	48.90791698
475	48.85584227
476	48.81252527
477	48.75186433
478	48.70310056
479	48.65542249
480	48.61190424
481	48.54758562
482	48.50442089
483	48.44162108
484	48.39410995
485	48.36833957
486	48.31689033
487	48.26906866
488	48.22033849
489	48.20120119
490	48.16638466
491	48.14389955
492	48.09140345
493	48.05335385
494	48.01044121
495	47.98264626
496	47.94113737
497	47.8705749
498	47.78284909
499	47.71328671
500	47.66115708
501	47.63086802
502	47.58673856
503	47.54831768
504	47.49915461
505	47.44424668
506	47.35481329
507	47.26440142
508	47.22527607
509	47.18162168
510	47.14608197
511	47.13007386
512	47.09713949
513	47.08282478
514	47.01557577
515	46.98224407
516	46.92177369
517	46.88349611
518	46.85204387
519	46.78583055
520	46.70710041
521	46.6536473
522	46.59661584
523	46.5173171
524	46.44229492
525	46.40246825
526	46.36356713
527	46.28025821
528	46.25309214
529	46.19739335
530	46.1657573
531	46.14881589
532	46.11517416
533	46.07622066
534	46.02141834
535	45.98379649
536	45.90907369
537	45.88680619
538	45.85396016
539	45.79629094
540	45.74988129
541	45.7131286
542	45.68935938
543	45.66821368
544	45.61920655
545	45.58438841
546	45.56418353
547	45.50372391
548	45.43605185
549	45.38473704
550	45.35496148
551	45.32014501
552	45.27478431
553	45.20606163
554	45.15367724
555	45.10461661
556	45.08887544
557	45.02695032
558	44.9985136
559	44.97430071
560	44.93322802
561	44.84594215
562	44.81728725
563	44.78057234
564	44.75240466
565	44.71275935
566	44.6905931
567	44.63604477
568	44.5945822
569	44.51888472
570	44.46548978
571	44.44749796
572	44.42446632
573	44.36692554
574	44.33974558
575	44.27062013
576	44.19541894
577	44.18741621
578	44.16507857
579	44.13947177
580	44.11533646
581	44.03820088
582	43.94819127
583	43.89015567
584	43.86346441
585	43.8018465
586	43.76698919
587	43.70870469
588	43.67635929
589	43.58042839
590	43.55653539
591	43.50640805
592	43.46833893
593	43.39566275
594	43.36173629
595	43.33240063
596	43.31170548
597	43.2568775
598	43.22184042
599	43.18565625
600	43.14100791
601	43.10069562
602	43.04165166
603	43.02694366
604	43.00324982
605	42.9295508
606	42.86184367
607	42.80691694
608	42.74154157
609	42.69073681
610	42.65447659
611	42.60771768
612	42.56748187
613	42.54854871
614	42.53020907
615	42.46783413
616	42.4329495
617	42.40282512
618	42.38010502
619	42.36001479
620	42.31266732
621	42.29053887
622	42.26965297
623	42.24607441
624	42.20277026
625	42.14637138
626	42.12340672
627	42.07804967
628	42.06141999
629	42.02539743
630	41.9752764
631	41.93893049
632	41.91574394
633	41.89663039
634	41.85666045
635	41.82946086
636	41.75650284
637	41.74333886
638	41.71876071
639	41.68119273
640	41.66316015
641	41.63208378
642	41.56637408
643	41.54036774
644	41.52686685
645	41.50829942
646	41.48339528
647	41.43426199
648	41.3713937
649	41.35252068
650	41.34062056
651	41.32444972
652	41.29864191
653	41.27226622
654	41.22348884
655	41.21276533
656	41.17374272
657	41.1235017
658	41.10120267
659	41.04959568
660	41.0089356
661	40.96522643
662	40.91656478
663	40.89381137
664	40.84725173
665	40.81141073
666	40.79866807
667	40.75843285
668	40.74297501
669	40.68573055
670	40.64898428
671	40.63545653
672	40.60267808
673	40.55178589
674	40.52529644
675	40.47971172
676	40.42032777
677	40.39566044
678	40.38739081
679	40.34466695
680	40.29232262
681	40.24119218
682	40.22117011
683	40.18038858
684	40.13389079
685	40.11415931
686	40.07014186
687	40.03841109
688	40.02440147
689	39.98166986
690	39.94034003
691	39.89016839
692	39.86287507
693	39.83684856
694	39.81209854
695	39.78949323
696	39.77556642
697	39.74944132
698	39.73813717
699	39.73173215
700	39.66551408
701	39.61196163
702	39.59121286
703	39.54465931
704	39.52046086
705	39.50045558
706	39.47799215
707	39.45469355
708	39.40527383
709	39.39696805
710	39.38017237
711	39.35016152
712	39.32080775
713	39.29661562
714	39.28051463
715	39.2233641
716	39.17733884
717	39.12200073
718	39.10113902
719	39.05972549
720	39.00517137
721	38.97198362
722	38.92205226
723	38.8933576
724	38.86197313
725	38.81111352
726	38.76019029
727	38.73589579
728	38.6688661
729	38.64540095
730	38.62802085
731	38.61428523
732	38.57855653
733	38.53120397
734	38.49333374
735	38.4387022
736	38.42582937
737	38.39862437
738	38.3673541
739	38.35819152
740	38.35039382
741	38.27831213
742	38.26259146
743	38.24798542
744	38.21189972
745	38.1857284
746	38.13341949
747	38.11156299
748	38.0670775
749	38.05465997
750	38.02573866
751	37.97788083
752	37.93877234
753	37.89671743
754	37.84955109
755	37.81495101
756	37.77972209
757	37.76445764
758	37.73310334
759	37.70106551
760	37.67946782
761	37.66819472
762	37.61536909
763	37.57057248
764	37.53469366
765	37.51548255
766	37.50142586
767	37.48999237
768	37.4433243
769	37.41678252
770	37.40003207
771	37.36188298
772	37.29187725
773	37.27193208
774	37.25972996
775	37.2377807
776	37.19402367
777	37.16927476
778	37.15267122
779	37.09885126
780	37.07287711
781	37.04670459
782	37.02837737
783	37.00138145
784	36.97892787
785	36.96011532
786	36.92049932
787	36.88328643
788	36.84193274
789	36.82595662
790	36.78277627
791	36.73352904
792	36.70709026
793	36.68140027
794	36.67056618
795	36.63487478
796	36.60694832
797	36.5933607
798	36.57415602
799	36.53369638
800	36.49459793
801	36.45513015
802	36.41755352
803	36.38741223
804	36.34288495
805	36.31757959
806	36.30195333
807	36.28838897
808	36.26247574
809	36.25497704
810	36.23415766
811	36.22726116
812	36.20640753
813	36.17337176
814	36.14446447
815	36.12597498
816	36.1101933
817	36.05789267
818	36.04125605
819	36.01974654
820	35.99155192
821	35.94629002
822	35.94274023
823	35.88538619
824	35.85208385
825	35.84232333
826	35.80529203
827	35.76333823
828	35.73902983
829	35.70753202
830	35.6882423
831	35.63562976
832	35.60458866
833	35.56316358
834	35.50781103
835	35.46624619
836	35.41988805
837	35.39469999
838	35.33410059
839	35.28044197
840	35.25958425
841	35.2284012
842	35.19782104
843	35.17965799
844	35.14381539
845	35.11697926
846	35.09839325
847	35.06243303
848	35.03797222
849	35.01454696
850	34.99745781
851	34.98912333
852	34.98461071
853	34.94500983
854	34.91953451
855	34.8930819
856	34.88223757
857	34.86538331
858	34.83258127
859	34.80437404
860	34.77407418
861	34.74354531
862	34.71402866
863	34.68563632
864	34.64528977
865	34.62588616
866	34.58497615
867	34.56506091
868	34.5328556
869	34.50946919
870	34.48827481
871	34.46441853
872	34.42805982
873	34.39626166
874	34.36742867
875	34.36089806
876	34.34491371
877	34.30955128
878	34.29012675
879	34.25677607
880	34.21525655
881	34.19777966
882	34.16919344
883	34.15202054
884	34.1059043
885	34.09161637
886	34.07356792
887	34.04906124
888	34.02621171
889	34.00326216
890	33.96025053
891	33.93652717
892	33.91625324
893	33.90833634
894	33.88943482
895	33.87732357
896	33.85745994
897	33.83343261
898	33.80520918
899	33.79033377
900	33.75121773
901	33.7374491
902	33.7198517
903	33.67918433
904	33.66558264
905	33.65520625
906	33.61680563
907	33.60006449
908	33.58815148
909	33.57604529
910	33.56301614
911	33.54390317
912	33.52790182
913	33.50380785
914	33.49884231
915	33.47869727
916	33.4667729
917	33.45580031
918	33.42312424
919	33.39269272
920	33.3477827
921	33.30896889
922	33.27505459
923	33.22272641
924	33.19727019
925	33.1824132
926	33.15764375
927	33.12557013
928	33.10853603
929	33.08410945
930	33.06093692
931	33.050329
932	33.03016453
933	33.0006906
934	32.99234244
935	32.95944212
936	32.93710321
937	32.91997247
938	32.87165521
939	32.85829168
940	32.85352785
941	32.84010687
942	32.8255791
943	32.81241038
944	32.77982025
945	32.74040749
946	32.72824399
947	32.70217397
948	32.68383288
949	32.66283585
950	32.64872359
951	32.63582628
952	32.62116247
953	32.59296767
954	32.56398667
955	32.5408582
956	32.51840271
957	32.48192178
958	32.43739625
959	32.4077793
960	32.39030014
961	32.36869241
962	32.33968583
963	32.32328901
964	32.29205571
965	32.27321356
966	32.25594054
967	32.23146281
968	32.22030454
969	32.20467376
970	32.17879239
971	32.16201187
972	32.13062184
973	32.09532611
974	32.07704007
975	32.05977595
976	32.04938228
977	32.02421893
978	31.99490976
979	31.98283631
980	31.94002315
981	31.90069157
982	31.88287556
983	31.86095395
984	31.8552095
985	31.83082335
986	31.82001937
987	31.81021778
988	31.78209185
989	31.74688403
990	31.74271999
991	31.73332957
992	31.72060423
993	31.69627106
994	31.69412535
995	31.67858181
996	31.66774033
997	31.63812417
998	31.62813012
999	31.60048986
