iter	RMSE
453	9.152344039
454	9.123740612
455	9.10660097
456	9.075318634
457	9.048194454
458	9.014202711
459	9.000583255
460	8.983132818
461	8.962674175
462	8.942861201
463	8.916217806
464	8.899183637
465	8.887459499
466	8.85791279
467	8.838125328
468	8.809074904
469	8.803237869
470	8.783513294
471	8.763943292
472	8.738820553
473	8.722767754
474	8.704674703
475	8.676542218
476	8.658083544
477	8.633248299
478	8.60152571
479	8.57713485
480	8.55043662
481	8.539580839
482	8.517959594
483	8.500781828
484	8.488076107
485	8.461151918
486	8.450110053
487	8.414464794
488	8.381048921
489	8.345585668
490	8.323490058
491	8.302963765
492	8.277686768
493	8.257319466
494	8.249296619
495	8.215739737
496	8.196002897
497	8.181861099
498	8.16729113
499	8.151058113
